product_id,Type,air_temp,process_temp,speed,torque,tool_wear,air_temp_phase,process_temp_phase,speed_phase,torque_phase,tool_wear_phase,in_pocket,target_real,target
L47423,L,298,308.2,1442,44.1,204,-1.96647,-2.46711,-1.22721,0.955106,2.72256,0,0,0
M15104,M,298,308.2,1395,49.1,206,-2.02608,-2.43973,-2.05352,1.98618,2.8182,0,0,0
M15105,M,297.9,308.1,1627,31.4,209,-2.06992,-2.53084,1.7109,-1.89956,2.88245,0,0,0
L47426,L,297.9,308.1,1585,33.5,212,-2.0817,-2.5044,1.2856,-1.4852,2.96431,0,0,0
L47427,L,298,308.2,1469,45.5,214,-1.98954,-2.49583,-0.66204,1.29088,2.97339,0,0,0
L47428,L,298,308.3,1362,56.8,216,-2.0059,-2.3612,-2.55409,2.88868,3.02454,0,1,1
L47429,L,298,308.3,1405,56.2,218,-1.98958,-2.35117,-1.86151,2.83645,2.98091,0,1,1
L47430,L,298,308.3,1662,32.7,0,-2.0389,-2.2783,2.00947,-1.66013,-3.09356,0,0,0
M15111,M,298,308.2,1466,42.6,2,-2.03948,-2.41439,-0.657187,0.604524,-3.06981,0,0,0
L47432,L,298,308.2,1620,35.8,5,-2.02126,-2.38381,1.64372,-1.02814,-2.96756,0,0,0
L47433,L,298,308.2,1357,48.2,7,-2.05013,-2.38938,-2.57106,1.86317,-2.89088,0,0,0
L47434,L,298,308.2,1514,37.9,9,-2.03479,-2.33709,0.191603,-0.501047,-2.83194,0,0,0
L47435,L,298,308.2,1489,40.4,11,-2.03609,-2.37977,-0.251983,0.123672,-2.77656,0,0,0
L47436,L,298.1,308.3,1331,63,13,-1.81874,-2.28118,-2.82195,3.09383,-2.69109,0,0,0
L47437,L,298,308,1615,29.5,15,-2.02204,-2.53637,1.62721,-2.21373,-2.69849,0,0,0
L47438,L,298.1,308.2,1482,37.9,17,-1.83094,-2.41919,-0.355527,-0.531227,-2.56184,0,0,0
M15119,M,298.1,308.2,1420,63.9,19,-1.79816,-2.36116,-1.60257,3.08959,-2.55906,0,1,1
M15120,M,298.2,308.3,1522,49.1,22,-1.69067,-2.26315,0.320823,2.01279,-2.42234,0,0,0
L47441,L,298.1,308.2,1654,32.1,25,-1.84517,-2.39218,1.95133,-1.76718,-2.34474,0,0,0
M15122,M,298.1,308.2,1736,26.8,27,-1.81417,-2.38252,2.43718,-2.53857,-2.31831,0,0,0
M15123,M,298,308.1,1587,32.3,30,-2.01608,-2.53821,1.22974,-1.76153,-2.2101,0,0,0
L47444,L,298.1,308.2,1390,47.5,33,-1.78256,-2.39286,-2.1327,1.68737,-2.10797,0,0,0
L47445,L,298,308.1,1454,37.1,35,-1.99176,-2.52244,-0.937134,-0.752748,-2.04542,0,0,0
H29680,H,298,308.1,1440,43.7,37,-1.9726,-2.50804,-1.21031,0.883262,-2.04948,0,0,0
L47447,L,297.9,308,1954,21.1,42,-2.01059,-2.60551,2.9492,-2.95035,-1.87138,0,0,0
H29682,H,297.9,308,1800,24.8,44,-2.05602,-2.57371,2.66486,-2.74986,-1.83503,0,0,0
L47449,L,298,308,1524,37,49,-2.04524,-2.60823,0.332508,-0.764099,-1.7156,0,0,0
H29684,H,298,308,1520,39.6,51,-2.05925,-2.61541,0.301782,-0.108393,-1.57809,0,0,0
M15131,M,298.1,308.1,1452,40.8,56,-1.84422,-2.53535,-0.964124,0.171908,-1.48089,0,0,0
L47452,L,298.1,308.1,1484,40.4,59,-1.78071,-2.5279,-0.38158,0.0675948,-1.38156,0,0,0
L47453,L,298.1,308,1426,46,61,-1.8044,-2.60323,-1.53113,1.42158,-1.31703,0,0,0
L47454,L,298.1,308,1652,28.5,63,-1.81331,-2.57214,1.96457,-2.39217,-1.29272,0,0,0
L47455,L,298,308,1401,54.7,65,-2.02085,-2.59731,-2.00093,2.72281,-1.21364,0,0,0
M15136,M,298,307.9,1750,26.6,67,-1.99566,-2.73836,2.58156,-2.59645,-1.1555,0,0,0
H29691,H,298,308,1479,50.7,70,-1.9674,-2.56807,-0.460393,2.23966,-1.06598,0,0,0
M15138,M,298,308,1620,29.4,75,-1.99759,-2.64133,1.71502,-2.21605,-0.891351,0,0,0
L47459,L,298,308.1,1819,23.4,78,-1.99775,-2.48989,2.76153,-2.80105,-0.851482,0,0,0
M15140,M,298.1,308.1,1456,43.7,80,-1.82512,-2.53347,-0.932184,0.850318,-0.786387,0,0,0
L47461,L,298.1,308,1626,36.5,83,-1.82153,-2.59542,1.71533,-0.836947,-0.67368,0,0,0
M15142,M,298.1,308.1,1390,49.8,85,-1.80323,-2.507,-2.15533,2.11981,-0.620481,0,0,0
L47463,L,298.2,308.2,1469,43,88,-1.72286,-2.40481,-0.666359,0.72146,-0.541319,0,0,0
L47464,L,298.2,308.3,2051,19.2,90,-1.7137,-2.26151,3.00898,-3.0474,-0.530828,0,0,0
L47465,L,298.2,308.3,1568,36,92,-1.67019,-2.22004,1.05927,-0.994817,-0.450544,0,0,0
L47466,L,298.2,308.3,1589,33.2,94,-1.7066,-2.25754,1.31806,-1.55923,-0.377098,0,0,0
L47467,L,298.2,308.3,1805,31.6,96,-1.71213,-2.26846,2.66515,-1.8784,-0.348575,0,0,0
H29702,H,298.2,308.4,1385,42.2,98,-1.70407,-2.22486,-2.215,0.523344,-0.297009,0,0,0
L47469,L,298.1,308.4,1436,46.7,103,-1.83179,-2.22395,-1.29229,1.60272,-0.112089,0,0,0
L47470,L,298.1,308.4,1438,45.6,105,-1.81874,-2.18395,-1.30357,1.34474,-0.10266,0,0,0
L47471,L,298,308.3,1473,42.6,107,-2.03764,-2.2149,-0.531727,0.592287,-0.0138986,0,0,0
L47472,L,298.1,308.4,1335,40.2,109,-1.82107,-2.20115,-2.82788,0.0111887,0.0480008,0,0,0
H29707,H,298.1,308.5,1392,44.8,111,-1.82175,-1.95051,-2.09667,1.19209,0.0852739,0,0,0
M15154,M,298.1,308.5,1372,51.1,116,-1.865,-1.98454,-2.43749,2.35669,0.207653,0,0,0
M15155,M,298.1,308.6,1716,30.7,119,-1.85895,-1.88148,2.36012,-2.0468,0.314242,0,0,0
L47476,L,298,308.5,1395,46.2,122,-1.94528,-2.03419,-2.04627,1.42385,0.393721,0,0,0
L47477,L,298,308.5,1713,25.3,124,-1.93052,-2.05817,2.39278,-2.63264,0.475217,0,0,0
H29712,H,297.9,308.5,2129,18.7,126,-2.08388,-2.04768,3.04058,-3.05951,0.498609,0,0,0
M15159,M,297.8,308.3,1567,35.6,131,-2.13571,-2.26578,1.05254,-1.0934,0.680604,0,0,0
L47480,L,297.8,308.4,1622,38.3,134,-2.15154,-2.19104,1.68304,-0.391793,0.758296,0,0,0
L47481,L,297.7,308.4,1740,27.1,136,-2.21425,-2.22199,2.50154,-2.47644,0.784489,0,0,0
H29716,H,297.8,308.4,1512,35.1,138,-2.10679,-2.1529,0.174613,-1.17693,0.886075,0,0,0
M15163,M,297.8,308.4,1479,43.5,143,-2.13932,-2.17537,-0.462924,0.813985,1.01121,0,0,0
L47484,L,297.8,308.4,1737,27.5,146,-2.13387,-2.17884,2.48075,-2.51496,1.13161,0,0,0
L47485,L,297.8,308.4,2129,19.2,148,-2.10602,-2.16634,3.04912,-3.02435,1.18524,0,0,0
L47486,L,297.8,308.4,1374,47.1,150,-2.12063,-2.215,-2.35766,1.69119,1.17259,0,0,0
M15167,M,297.8,308.4,1579,36.6,152,-2.10804,-2.17238,1.18932,-0.815377,1.25907,0,0,0
L47488,L,297.9,308.5,1305,47.2,155,-2.10561,-2.0098,-2.98698,1.64986,1.36738,0,0,0
M15169,M,297.9,308.5,1449,40.8,157,-2.11871,-2.01119,-1.06824,0.195439,1.40024,0,0,0
H29724,H,298,308.6,1526,41.8,160,-1.92304,-1.87926,0.348078,0.424306,1.48886,0,0,0
M15171,M,298,308.6,1453,44.1,165,-1.94656,-1.84484,-0.971418,0.942356,1.66482,0,0,0
L47492,L,297.9,308.6,1468,36,168,-2.06887,-1.84415,-0.664706,-1.00115,1.71489,0,0,0
L47493,L,298,308.6,1313,50.8,170,-1.91339,-1.85587,-2.94837,2.28714,1.77551,0,0,0
M15174,M,297.9,308.5,1300,53,172,-2.07435,-1.92912,-3.0073,2.53306,1.82708,0,0,0
L47495,L,297.9,308.4,1646,40.6,175,-2.04689,-2.18561,1.90318,0.103436,1.931,0,0,0
L47496,L,297.8,308.4,1714,33.2,177,-2.16661,-2.22243,2.39053,-1.58034,1.99037,0,0,0
L47497,L,297.8,308.4,1685,28.4,179,-2.1128,-2.18167,2.19168,-2.32846,2.07053,0,0,0
L47498,L,297.8,308.4,1512,39.9,181,-2.15959,-2.17935,0.176462,-0.0644094,2.09977,0,0,0
L47499,L,297.8,308.4,1612,32.1,183,-2.15507,-2.23421,1.5638,-1.78428,2.16277,0,0,0
H29734,H,297.8,308.4,1550,38.2,185,-2.18487,-2.20044,0.774843,-0.437413,2.18299,0,0,0
L47501,L,297.8,308.4,1518,32.5,190,-2.13742,-2.21751,0.255209,-1.66554,2.34542,0,0,0
L47502,L,297.8,308.5,1448,40,192,-2.16029,-1.9474,-1.06378,-0.0353219,2.4176,0,0,0
L47503,L,297.8,308.5,1561,46.3,194,-2.1276,-2.04177,0.920742,1.45051,2.45109,0,0,0
M15184,M,297.8,308.5,1488,41.9,196,-2.16609,-2.01748,-0.281271,0.419381,2.5494,0,0,0
L47505,L,297.8,308.5,1699,27.8,199,-2.13968,-1.99448,2.29761,-2.41029,2.63015,0,0,0
L47506,L,297.7,308.5,1501,41.4,201,-2.25396,-1.98148,-0.0504889,0.328813,2.70654,0,0,0
L47507,L,297.7,308.5,1373,56.7,203,-2.2231,-1.98505,-2.36392,2.84522,2.72415,0,1,1
H29742,H,297.6,308.4,1703,31.4,205,-2.30266,-2.20862,2.30269,-1.84237,2.77998,0,0,0
H29743,H,297.7,308.5,1720,29.9,210,-2.21757,-1.99267,2.39215,-2.14296,2.91133,0,0,0
M15190,M,297.6,308.4,1398,41.9,215,-2.23933,-2.19829,-1.97507,0.438132,2.99568,0,0,0
M15191,M,297.6,308.4,1391,51.9,218,-2.34203,-2.24721,-2.11598,2.41888,2.99643,0,0,0
M15192,M,297.6,308.3,1538,40.2,0,-2.2968,-2.28571,0.577774,0.0172019,-3.11819,0,0,0
L47513,L,297.5,308.2,1647,31.3,3,-2.40052,-2.43722,1.89053,-1.90585,-3.01522,0,0,0
M15194,M,297.5,308.1,1469,44.8,5,-2.41556,-2.55523,-0.674224,1.13892,-2.94613,0,0,0
L47515,L,297.4,308.1,1749,25.9,8,-2.54983,-2.51391,2.54115,-2.65334,-2.84727,0,0,0
M15196,M,297.6,308.2,1995,20.5,10,-2.3519,-2.4458,2.96971,-2.98171,-2.82797,0,0,0
L47517,L,297.6,308.3,1742,27.7,13,-2.33979,-2.2942,2.45518,-2.44525,-2.76566,0,0,0
L47518,L,297.5,308.2,1563,38.2,15,-2.41999,-2.42948,0.947942,-0.487663,-2.67131,0,0,0
M15199,M,297.5,308.2,1713,32.2,17,-2.40638,-2.41005,2.38099,-1.78829,-2.62304,0,0,0
L47520,L,297.4,308.1,1474,39.4,20,-2.53954,-2.53601,-0.599009,-0.145822,-2.51763,0,0,0
M15201,M,297.4,308.2,1530,32.6,22,-2.5456,-2.41569,0.485922,-1.67233,-2.42656,0,0,0
L47522,L,297.4,308.2,1471,46.5,25,-2.52849,-2.37778,-0.579853,1.51634,-2.3516,0,0,0
L47523,L,297.5,308.3,1388,48.6,27,-2.40222,-2.25487,-2.18707,1.9285,-2.3064,0,0,0
M15204,M,297.5,308.2,2448,13.8,29,-2.43114,-2.37242,3.12312,-3.11185,-2.30011,0,0,0
L47525,L,297.5,308.3,1585,32.9,32,-2.40633,-2.25872,1.25175,-1.61706,-2.22688,0,0,0
M15206,M,297.5,308.3,1459,45.2,34,-2.37889,-2.27488,-0.824206,1.19433,-2.08003,0,0,0
L47527,L,297.5,308.3,1544,40.8,37,-2.40586,-2.28192,0.663526,0.178326,-1.97174,0,0,0
L47528,L,297.6,308.3,1617,31.7,39,-2.37122,-2.3078,1.61584,-1.86991,-1.95697,0,0,0
L47529,L,297.6,308.3,1595,34.3,41,-2.31824,-2.30085,1.33867,-1.32776,-1.88572,0,0,0
H29764,H,297.6,308.3,1400,44.3,43,-2.34133,-2.25798,-1.99184,1.02801,-1.89096,0,0,0
M15211,M,297.6,308.4,1611,31,48,-2.38676,-2.09624,1.54573,-1.91822,-1.71477,0,0,0
M15212,M,297.6,308.4,1507,46,51,-2.36492,-2.09237,0.102941,1.41182,-1.652,0,0,0
H29767,H,297.5,308.3,1674,30,54,-2.39181,-2.25297,2.106,-2.1527,-1.51057,0,0,0
L47534,L,297.6,308.3,1658,34.3,59,-2.34805,-2.30379,1.9914,-1.36568,-1.38549,0,0,0
L47535,L,297.6,308.3,1623,36.9,61,-2.27703,-2.26878,1.70154,-0.805673,-1.32986,0,0,0
M15216,M,297.6,308.4,1398,48.9,63,-2.26192,-2.13062,-1.9897,1.97167,-1.2923,0,0,0
L47537,L,297.6,308.4,1517,34.2,66,-2.24931,-2.16859,0.204053,-1.36085,-1.21426,0,0,0
M15218,M,297.6,308.3,1467,36.7,68,-2.27467,-2.31661,-0.718603,-0.837118,-1.1385,0,0,0
M15219,M,297.6,308.3,1567,34.6,71,-2.26177,-2.33335,1.04894,-1.31452,-1.07973,0,0,0
M15220,M,297.5,308.3,1521,38.2,74,-2.38379,-2.27632,0.291285,-0.420838,-0.992677,0,0,0
L47541,L,297.5,308.3,1596,36.8,77,-2.39177,-2.25449,1.41587,-0.808649,-0.84786,0,0,0
H29776,H,297.6,308.3,1640,30.9,79,-2.28967,-2.23668,1.83294,-2.00435,-0.796802,0,0,0
L47543,L,297.6,308.3,1438,47.8,84,-2.26912,-2.25755,-1.22593,1.79322,-0.700247,0,0,0
L47544,L,297.6,308.4,1407,55.2,86,-2.29344,-2.18285,-1.83317,2.79783,-0.640092,0,0,0
L47545,L,297.6,308.4,1353,57.5,88,-2.32131,-2.16448,-2.6396,2.88108,-0.539988,0,0,0
M15226,M,297.6,308.5,1552,40.9,90,-2.35022,-1.99069,0.807793,0.210362,-0.493683,0,0,0
M15227,M,297.6,308.4,1569,38.3,93,-2.35656,-2.13739,1.06422,-0.433664,-0.442969,0,0,0
L47548,L,297.5,308.4,1489,39.5,96,-2.38645,-2.1118,-0.284113,-0.1448,-0.319623,0,0,0
H29783,H,297.5,308.4,1587,36.1,98,-2.34151,-2.08591,1.28558,-0.972035,-0.25762,0,0,0
M15230,M,297.5,308.3,1622,37.2,103,-2.35534,-2.23853,1.675,-0.666923,-0.1279,0,0,0
L47551,L,297.5,308.4,1604,38.1,106,-2.34972,-2.1127,1.48356,-0.471919,-0.0454332,0,0,0
M15232,M,297.4,308.3,1405,51.7,108,-2.53588,-2.2813,-1.85998,2.41093,0.0313315,0,0,0
L47553,L,297.4,308.3,1412,42,111,-2.55686,-2.26908,-1.73781,0.46411,0.0514247,0,0,0
L47554,L,297.4,308.3,1431,43,113,-2.56871,-2.26421,-1.3747,0.727644,0.172946,0,0,0
L47555,L,297.4,308.2,1533,37.4,115,-2.5399,-2.40538,0.521425,-0.610821,0.186822,0,0,0
M15236,M,297.4,308.2,1401,51.9,117,-2.53733,-2.38878,-1.98362,2.42084,0.248257,0,0,0
M15237,M,297.4,308.2,1424,53.9,120,-2.59088,-2.38789,-1.54146,2.64744,0.323516,0,0,0
L47558,L,297.3,308.2,1754,29.4,123,-2.66746,-2.38386,2.56534,-2.20075,0.429091,0,0,0
L47559,L,297.3,308.2,1754,26.8,125,-2.68144,-2.39463,2.54438,-2.55865,0.496659,0,0,0
L47560,L,297.5,308.3,2564,12.8,127,-2.3468,-2.35906,3.12124,-3.13047,0.565087,0,1,1
L47561,L,297.5,308.5,1546,40.4,129,-2.3832,-1.99334,0.70487,0.0882715,0.614325,0,0,0
L47562,L,297.5,308.5,1335,48,131,-2.37312,-1.94635,-2.77603,1.83207,0.676569,0,0,0
M15243,M,297.5,308.6,1842,27,133,-2.32337,-1.90834,2.78203,-2.53392,0.732769,0,0,0
L47564,L,297.5,308.5,1712,26.8,136,-2.33773,-2.05215,2.40666,-2.57395,0.832266,0,0,0
M15245,M,297.6,308.6,1414,45.4,138,-2.2867,-1.85144,-1.74862,1.26647,0.890905,0,0,0
L47566,L,297.6,308.7,1319,50.9,141,-2.24721,-1.7077,-2.92012,2.27709,0.962503,0,0,0
L47567,L,297.7,308.7,1249,60.4,143,-2.26366,-1.68365,-3.13046,2.99596,0.985669,0,0,0
L47568,L,297.6,308.7,1455,48.2,145,-2.26299,-1.64572,-0.949991,1.85719,1.05569,0,0,0
M15249,M,297.6,308.7,1408,54.8,147,-2.26435,-1.68062,-1.85427,2.71396,1.15213,0,0,0
L47570,L,297.6,308.7,1460,46.7,150,-2.29672,-1.66293,-0.816636,1.54984,1.20074,0,0,0
L47571,L,297.6,308.6,1491,38.1,152,-2.28805,-1.91029,-0.217024,-0.448085,1.28258,0,0,0
M15252,M,297.6,308.5,1490,43.4,154,-2.32243,-2.07305,-0.210643,0.834196,1.3157,0,0,0
M15253,M,297.5,308.4,1350,52.2,157,-2.38389,-2.15438,-2.68,2.43164,1.42596,0,0,0
L47574,L,297.5,308.4,1528,39.9,160,-2.4374,-2.16646,0.448406,-0.0611018,1.50434,0,0,0
L47575,L,297.4,308.3,1571,37.7,162,-2.49661,-2.34213,1.08622,-0.582511,1.53638,0,0,0
L47576,L,297.4,308.3,1490,42.6,164,-2.46607,-2.34037,-0.270565,0.610493,1.62057,0,0,0
M15257,M,297.4,308.3,1774,28.9,166,-2.50212,-2.32118,2.64471,-2.30509,1.65918,0,0,0
H29812,H,297.4,308.3,1502,43.6,169,-2.54173,-2.34398,-0.00923179,0.905755,1.75527,0,0,0
L47579,L,297.4,308.4,1392,49.7,174,-2.55859,-2.15884,-2.10733,2.08132,1.86981,0,0,0
L47580,L,297.4,308.5,2100,16.9,176,-2.52467,-2.03551,3.04435,-3.0912,1.97391,0,0,0
L47581,L,297.5,308.5,1722,30.4,178,-2.4138,-2.02029,2.37667,-2.10017,2.02083,0,0,0
L47582,L,297.4,308.6,1678,32.3,180,-2.59181,-1.94638,2.15598,-1.74956,2.08107,0,0,0
L47583,L,297.3,308.6,1273,59.8,182,-2.74641,-1.91813,-3.0602,2.99142,2.0883,0,0,0
L47584,L,297.3,308.6,1297,45.9,184,-2.74437,-1.89715,-2.98072,1.38478,2.21746,0,0,0
L47585,L,297.3,308.5,1350,57.6,186,-2.73183,-2.00718,-2.6719,2.91412,2.22477,0,0,0
L47586,L,297.4,308.6,1439,51.9,188,-2.5042,-1.91662,-1.27364,2.40103,2.32079,0,0,0
M15267,M,297.4,308.5,1600,42.1,190,-2.52165,-2.06589,1.45219,0.504196,2.36017,0,0,0
M15268,M,297.4,308.6,1434,44.4,193,-2.46566,-1.92585,-1.37883,1.04472,2.43498,0,0,0
L47589,L,297.4,308.6,1459,41.3,196,-2.5194,-1.92027,-0.845177,0.301056,2.56959,0,0,0
M15270,M,297.5,308.6,1472,44.9,198,-2.44613,-1.92765,-0.582871,1.17993,2.62063,0,0,0
L47591,L,297.5,308.7,1429,44.3,201,-2.46434,-1.62573,-1.48521,1.02,2.6431,0,0,0
L47592,L,297.5,308.6,1388,48.2,203,-2.47334,-1.90946,-2.13773,1.8475,2.7468,0,0,0
L47593,L,297.4,308.4,1573,34.5,205,-2.51952,-2.15577,1.08677,-1.31103,2.76106,0,0,0
L47594,L,297.4,308.4,1588,32.5,207,-2.61254,-2.13995,1.28275,-1.72767,2.80509,0,0,0
L47595,L,297.5,308.4,1511,42.8,209,-2.375,-2.18543,0.177866,0.675822,2.87702,0,0,0
L47596,L,297.4,308.5,1495,37.8,211,-2.50783,-2.01207,-0.108349,-0.568145,2.91728,0,0,0
L47597,L,297.4,308.4,1394,50.1,213,-2.46302,-2.17135,-2.02748,2.17043,2.96426,0,0,0
L47598,L,297.4,308.4,2151,17.7,0,-2.51976,-2.13426,3.05065,-3.10438,-3.11175,0,0,0
M15279,M,297.3,308.3,1501,38.2,2,-2.64707,-2.31631,-0.0410198,-0.434735,-3.02071,0,0,0
M15280,M,297.3,308.3,1301,39.6,5,-2.61444,-2.35652,-2.98477,-0.107448,-2.9719,0,0,0
M15281,M,297.3,308.3,1657,31.1,8,-2.64524,-2.35531,1.96622,-1.92069,-2.89127,0,0,0
L47602,L,297.3,308.3,1333,55.2,11,-2.61017,-2.33742,-2.82395,2.75777,-2.77761,0,0,0
L47603,L,297.3,308.3,1484,43.9,13,-2.6254,-2.34228,-0.345806,0.935617,-2.72454,0,0,0
L47604,L,297.3,308.4,1430,45.7,15,-2.62702,-2.20252,-1.41572,1.34986,-2.67081,0,0,0
M15285,M,297.3,308.4,1665,28.9,17,-2.60785,-2.1567,1.99922,-2.30607,-2.62877,0,0,0
L47606,L,297.4,308.5,1501,44.9,20,-2.47906,-1.99131,-0.0439857,1.16482,-2.51735,0,0,0
M15287,M,297.5,308.5,1496,42.2,22,-2.43809,-2.02883,-0.0926942,0.4983,-2.43378,0,0,0
M15288,M,297.6,308.6,1595,36.9,25,-2.31545,-1.92371,1.39887,-0.753855,-2.38219,0,0,0
L47609,L,297.5,308.6,1208,62.3,28,-2.45851,-1.93913,-3.13665,3.08819,-2.30004,0,0,0
L47610,L,297.5,308.6,1596,37.1,30,-2.43263,-1.91831,1.40383,-0.712926,-2.18163,0,0,0
L47611,L,297.5,308.5,1446,41.9,32,-2.43095,-1.98563,-1.10808,0.487937,-2.20224,0,0,0
M15292,M,297.6,308.5,1466,39.7,34,-2.24542,-2.00736,-0.705247,-0.122748,-2.15575,0,0,0
M15293,M,297.6,308.5,1848,23.7,37,-2.27807,-2.01525,2.8037,-2.83457,-2.00052,0,0,0
M15294,M,297.5,308.5,1484,44.7,40,-2.43087,-1.96688,-0.368246,1.10989,-1.9707,0,0,0
L47615,L,297.4,308.3,1493,41.2,43,-2.51379,-2.37084,-0.187959,0.25037,-1.85289,0,0,0
L47616,L,297.3,308.3,1504,36.3,45,-2.67031,-2.37405,0.0426337,-0.896362,-1.81174,0,0,0
L47617,L,297.3,308.3,1538,38.5,47,-2.70756,-2.40679,0.542748,-0.364671,-1.76423,0,0,0
L47618,L,297.4,308.4,1341,52.2,49,-2.50103,-2.12139,-2.7499,2.49261,-1.70293,0,0,0
M15299,M,297.4,308.3,1535,34.6,51,-2.52543,-2.39149,0.567584,-1.30888,-1.65346,0,0,0
L47620,L,297.4,308.5,1389,39.2,54,-2.52752,-1.99072,-2.14603,-0.163188,-1.54327,0,0,0
H29855,H,297.5,308.5,1393,46.6,56,-2.42104,-1.9657,-2.11591,1.52474,-1.48529,0,0,0
L47622,L,297.4,308.5,1399,61.5,61,-2.51861,-1.91263,-2.02518,3.05214,-1.33514,0,1,1
H29857,H,297.4,308.5,1469,45.1,63,-2.51701,-1.99098,-0.631187,1.2154,-1.25866,0,0,0
L47624,L,297.4,308.4,1582,37.2,68,-2.49345,-2.17535,1.25762,-0.63773,-1.11733,0,0,0
L47625,L,297.5,308.6,1793,26.7,70,-2.41917,-1.9637,2.6639,-2.58198,-1.09214,0,0,0
L47626,L,297.5,308.6,1452,39,72,-2.41948,-1.94973,-0.9655,-0.291698,-1.01445,0,0,0
M15307,M,297.6,308.7,1376,59.9,74,-2.28245,-1.67757,-2.35646,3.02758,-0.981438,0,0,0
L47628,L,297.5,308.6,1552,44.9,77,-2.45857,-1.94795,0.836706,1.20725,-0.855724,0,0,0
L47629,L,297.6,308.7,1622,37.9,79,-2.29797,-1.67266,1.69482,-0.559518,-0.796866,0,0,0
M15310,M,297.6,308.7,1419,41.7,81,-2.25466,-1.66333,-1.63547,0.41115,-0.739548,0,0,0
H29865,H,297.5,308.6,1440,46.1,84,-2.45796,-1.84971,-1.24686,1.41061,-0.67873,0,0,0
M15312,M,297.4,308.6,1643,31,89,-2.51788,-1.82271,1.84955,-1.98014,-0.510993,0,0,0
L47633,L,297.4,308.7,1510,36.2,92,-2.47559,-1.65236,0.162891,-0.935536,-0.442308,0,0,0
L47634,L,297.4,308.7,1468,46.6,94,-2.50982,-1.68761,-0.698697,1.5385,-0.413242,0,0,0
L47635,L,297.4,308.7,1429,57.4,96,-2.53926,-1.65888,-1.45385,2.91101,-0.330913,0,0,0
H29870,H,297.3,308.7,1478,47.6,98,-2.69113,-1.66469,-0.469966,1.723,-0.291097,0,0,0
L47637,L,297.4,308.6,1276,53.6,103,-2.50425,-1.7894,-3.05209,2.58717,-0.155831,0,0,0
L47638,L,297.3,308.6,1486,42.6,105,-2.69404,-1.79827,-0.341109,0.599519,-0.0600529,0,0,0
L47639,L,297.4,308.6,1476,42.3,107,-2.50688,-1.83257,-0.480677,0.545523,-0.0356695,0,0,0
H29874,H,297.3,308.6,1431,42,109,-2.67038,-1.80887,-1.38838,0.469081,0.0194431,0,0,0
L47641,L,297.4,308.7,1402,40.2,114,-2.49278,-1.68319,-1.94677,0.0232941,0.167535,0,0,0
L47642,L,297.4,308.7,1433,43.4,116,-2.4977,-1.74172,-1.37133,0.766009,0.245216,0,0,0
L47643,L,297.4,308.7,2874,4.2,118,-2.46458,-1.66365,3.13286,-3.14159,0.293591,0,1,1
L47644,L,297.3,308.6,1511,35.7,120,-2.68354,-1.82029,0.135774,-1.03778,0.355003,0,0,0
M15325,M,297.3,308.6,1456,42.9,122,-2.644,-1.78471,-0.89988,0.681145,0.431801,0,0,0
L47646,L,297.2,308.5,1550,41.5,125,-2.74524,-1.98478,0.766581,0.3416,0.541807,0,0,0
L47647,L,297.2,308.5,2182,16.5,127,-2.78183,-1.99853,3.10461,-3.06234,0.565796,0,0,0
L47648,L,297.3,308.7,1619,31.6,129,-2.67991,-1.62269,1.64809,-1.84794,0.619556,0,0,0
M15329,M,297.3,308.8,1586,32.7,131,-2.68262,-1.62922,1.28583,-1.64998,0.669072,0,0,0
H29884,H,297.3,308.8,1499,44.2,134,-2.67839,-1.61942,-0.0741013,0.978386,0.781071,0,0,0
H29885,H,297.3,308.8,1419,42.4,139,-2.63253,-1.53464,-1.63334,0.556457,0.877606,0,0,0
M15332,M,297.4,309,1497,41.8,144,-2.55686,-1.32854,-0.115066,0.437502,1.05807,0,0,0
M15333,M,297.4,309,1520,37,147,-2.47669,-1.33373,0.298789,-0.720318,1.09742,0,0,0
L47654,L,297.4,309.1,1478,49.8,150,-2.49823,-1.24011,-0.432897,2.15939,1.24749,0,0,0
L47655,L,297.4,309.1,1380,41.1,152,-2.51368,-1.20825,-2.28769,0.244462,1.25822,0,0,0
L47656,L,297.4,309,1570,37.9,154,-2.47994,-1.42695,1.10188,-0.516991,1.32837,0,0,0
H29891,H,297.4,309,1468,41.4,156,-2.48567,-1.42724,-0.653824,0.320982,1.38223,0,0,0
L47658,L,297.4,309,1833,22.6,161,-2.49882,-1.4475,2.78555,-2.89541,1.54888,0,0,0
M15339,M,297.4,308.9,1323,57.3,163,-2.48508,-1.51878,-2.91638,2.87716,1.56412,0,0,0
L47660,L,297.4,309,1583,32,166,-2.51964,-1.40237,1.23394,-1.7921,1.64418,0,0,0
M15341,M,297.3,309,1556,39.5,168,-2.65262,-1.43094,0.867492,-0.130049,1.71276,0,0,0
L47662,L,297.3,309,1548,37.4,171,-2.6685,-1.43702,0.746339,-0.655035,1.81476,0,0,0
L47663,L,297.4,309,1324,56.9,173,-2.50698,-1.40381,-2.8422,2.86128,1.87944,0,0,0
L47664,L,297.4,309,1568,33.7,175,-2.48782,-1.4641,1.05522,-1.49602,1.95192,0,0,0
M15345,M,297.4,309,1685,30.7,177,-2.49793,-1.4277,2.1894,-2.02897,1.96895,0,0,0
M15346,M,297.4,309.1,1582,35.9,180,-2.49328,-1.23314,1.22731,-0.995137,2.11755,0,0,0
